report_year,report_week,refnr,country,country_code,danger_short,measures,reactingcountry,descript_category,countryoforigin,descript_product,descript_type,descript_descr,descript_brand
2010,47,174,Denmark,DK,Choking,Voluntary stop of sales by the importer.,,Toys,France, Squeeze toy - Sophie Giraf / Sophie la girafe," Small, ref. 616324", Squeeze toy made of natural rubber in the shape of a giraffe. The toy is white with brown spots. It makes a squeaky sound when squeezed. The approximate dimensions of the giraffe are 180 mm x 100 mm x 50 mm. The weight of the giraffe is approximately 54 to 60 g.,Vulli
2010,47,1/10/0174,Spain,ES,Electric shock and Fire,Import rejected by the customs authorities.,,Electrical appliances and equipment,China, Extension lead - Enrollacables, Model: MT 34005 Barcode: 8430570340053," Red cable reel, cable 5 metres in length. Description of packaging: cardboard box.",MercaTools
2010,47,1/5/0174,United Kingdom,UK,Injuries,Voluntary recall from consumers by the manufacturer.,Norway Sweden Greece Austria Finland,Protective equipment,United Kingdom, Camming device - Dragon Cam 6," Size 6. Product Code A7056A. There are 604 units in the market that could be affected, made between 28 April and 30 June 2010. The serial number is located on the back edge of one of the two centre cam lobes. ", A spring-loaded camming device for rock climbing protection. Colour – silver/grey. Product attached to card together with instructions.,DMM
2010,47,3/10/0174,Greece,GR,Fire ,Voluntary corrective actions taken by the manufacturer.,Germany Netherlands Ireland Slovenia Finland Hungary Portugal,Motor vehicles,Thailand, Motorcycle - PCX125," WW125EX2A, model code JF28"," The recall concerns certain 2010 model year units, with VINs in the range: MLHJF28A*A5000007 - MLHJF28A*A5012777",Honda
2010,47,1/2/0174,Italy,IT,Chemical ,Seizure of the products ordered by the authorities. ,,"Clothing, textiles and fashion items",Unknown, Children’s dresses," Articles Nos 1262, 5905, G617, 7804, 517, 22244, 1261, S198, 5199, XR0472, 5801",,Yong Da
2010,47,3/5/0174,Germany,DE,Injuries ,Voluntary recall from consumers by the manufacturer.,,Hobby/sports equipment,Vietnam," Electric bicycles - Electra, E-Bike, E-Swing",," The affected electric bicycles were manufactured in 2006, 2007 and 2008.",Pegasus
2010,47,7/10/0174,Germany,DE,Injuries ,Sales ban and withdrawal from the market ordered by the authorities.,,Machinery,China, Chainsaws - Chain Saw," Kraftwelle KW 6500 s, Powerhaus KW 6500, Powerhaus PN 5200"," Petrol chainsaws, orange/red, light beige, 52 cm, with gas interlock and throttle lock.","Kraftwelle, Powerhaus"
2010,47,4/5/0174,Portugal,PT,Injuries ,Voluntary corrective actions taken by the manufacturer.,Denmark Finland Greece Bulgaria Sweden Netherlands ,Motor vehicles,Sweden, Passenger car - XC60, Unknown, Passenger car. Model years: 2009-2011. ,Volvo.
2010,47,9/10/0174,Cyprus,CY,Choking ,Withdrawal from the market ordered by the authorities. ,,Toys,China, Plastic rattles - Baby Toys, Bar Code 5291410052924 Model YT28-518," Set of five different multicoloured plastic rattles. Packaging: cardboard box with transparent plastic window. Instructions, information and warnings are on the packaging.",Yi Top
2010,47,175,Cyprus,CY,Choking ,Withdrawal from the market ordered by the authorities.,,Toys,China, Key rings,," Key rings with soft toy in the form of a bear, cow and giraffe.",Unknown
2010,47,1/10/0175,Cyprus,CY,Choking ,Withdrawal from the market ordered by the authorities.,,Toys,China, Plastic toy camera - Little Photographer, Barcode: 8013512948786 Model: 6806, The toy is in multicoloured cardboard packaging. On the cardboard the following inscriptions are written: - The age restriction - “CE mark” - Made in China - Warning “Choking Hazard Small Parts. Not for children under 3 years.,Easy and Fun
2010,47,1/5/0175,Cyprus,CY,Suffocation and Injuries,Withdrawal from the market ordered by the authorities.,,Toys,China, Police Set, Model: FE060125 Barcode: 5867944000535," The set consists of a small black gun, 4 darts made of non-flexible plastic, coloured black, ended with red, semi-transparent suction cups, a pair of plastic black goggles, a black plastic hand grenade, a small black plastic dog, a pair of plastic grey handcuffs, a plastic target.  Packaging cardboard box with transparent plastic window. On the cardboard the following inscriptions are written: ",Crime Fighter
2010,47,3/10/0175,Finland,FI,Injuries,Voluntary recall from consumers.,,Protective equipment,China, Reflectors - Reflector,,,Spen
2010,47,2/5/0175,United Kingdom,UK,Chemical,Voluntary stop of sales.,,Cosmetics,United States, Dental Whitening System, Unknown, Syringe of clear gel in plastic bag,Smilebryte
2010,46,9/10/0168,France,FR,Choking,"Voluntary withdrawal from the market, recall from consumers and destruction of the products.",,Toys,China, Soft toy - Gabi osos varios colores, Reference: SO-0100, Stuffed soft toy in the form of a small brown bear wearing a white raincoat. Size of small teddy bear – 12 cm,Unknown
2010,46,169,Spain,ES,Choking,Import rejected by the customs authorities.,,Childcare articles and children's equipment,China, Shoes for babies, Ref.: 4016/SL," Baby's shoes, synthetic outer and sole, with Velcro fastenings. Strawberry decoration.",Melihua
2010,46,1/10/0169,Austria,AT,Choking ,Voluntary recall from consumers. ,Finland Germany,Toys,Germany, Baby's toy caterpillar, Unknown," Toy to be hung up, comprising of several different shaped pieces of wood (some painted) and a bell threaded onto a red plastic string, with a wooden/metal/plastic clip. Total length: approximately 26 cm Weight: 76 g. Function: baby's toy.",Heimess
2010,46,1/5/0169,Spain,ES,Choking ,Import rejected by the customs authorities.,,Toys,China, Soft horse, Model: 31313," The product in question is a stuffed, soft fabric horse. It is provided with various accessories such as a comb, bows, hairdryer, mirror, etc. Description of packaging: A cardboard box with a picture of the horse and the brand name, a sticker showing the CE marking and the symbol for products which are unsuitable for children under the age of 3 years.",LOVELY NEDDY
2010,46,3/10/0169,Spain,ES,Electrical shock and Fire,Import rejected by the customs authorities.,,Electrical appliances and equipment,China, Lamp holder, LU-7160, White lamp-holder,Lumibel
2010,46,2/5/0169,Germany,DE,Injuries ,Voluntary stop of sales and withdrawal from the market.,,Childcare articles and children's equipment,China," Baby walker - Lauflernhilfe, Gehfrei, Laufwagen", Rosalie 2009," Baby walker with pink frame, a yellow and pink patterned seat and an activity tray with a sound module.",Swisskids
2010,46,1/2/0169,Spain,ES,Fire and Electric shock,Import rejected by the customs authorities.,,Electrical appliances and equipment,China, Travel adaptors,,,Lumibel
2010,46,3/5/0169,Germany,DE,Chemical ,Import rejected by the customs authorities and voluntary destruction of the products by the importer.,,Toys,China, Plastic dinosaur - The World of Dinosaur," The World Of Dinosaur, EAN 8787247897984"," Toy set comprising a number of dinosaurs in various colours, a palm tree and a plastic film. Material: plastic. Packaged in transparent plastic with a yellow lid and tray made of woven fabric.",Dausini
2010,46,7/10/0169,Germany,DE,Chemical ,Import rejected by the customs authorities and voluntary destruction of the products by the importer.,,Toys,China, Toy set with plastic animals - The World of Animal," The World Of Animal, EAN 8787247897960", Toy set comprising a number of animals in various colours. Material: plastic. Packaging in transparent plastic with a red lid and tray made of green woven material.,Dausini
2010,46,4/5/0169,Italy,IT,Chemical ,Seizure of the products by the authorities. ,,Chemical products,Unknown, Popper, Unknown," 1. AETHER: The container is a brown glass 50-ml bottle with a black plastic cap. On the front of the bottle is a light-coloured label with a picture of a man wearing a straw cowboy hat and mirrored sunglasses. Underneath the picture, on a black band, appears the name of the product, Aether, with the first letter in light blue and the other letters in white. On the back of the bottle, against a white background, appear the two symbols indicating that the substance is harmful (black diagonal cross on an orange background) and highly flammable (black flame on an orange background) above the corresponding captions “harmful” and “highly flammable”. Underneath these symbols appears the following text: R 12-19-22-66-67, S 9-16-29-33, N° CE 200-467- 2. ","1. Vu-Du, 2. Tessier-Ashpool"
2010,46,9/10/0169,Italy,IT,Chemical ,Voluntary withdrawal from distributors and suppliers by the importer.<br><br>Seizure of the products by the authorities. ,,Chemical products,China, Bicycle tyre repair kit, barcode: 8033928925843," Each package comprises secondary cardboard packaging bearing promotional information and/or warnings stamped onto a red background, white lettering on blue at the front, and white lettering on a yellow background around the edges, on the bottom and at the back of the packaging, reading as follows (in Italian): “Bicycle Tyre Repair Kit - Best Accessories - Practical, Useful, High Quality”. Inside the package is a small tube, presumably made of aluminium, bearing the words “RED SUN” printed in orange on a white background. The package also contains four patches for inner tubes and a small metal file.",RED SUN
2010,46,170,Italy,IT,Choking and Injuries ,Withdrawal from the market and recall from consumers ordered by the authorities.,Spain,Food-imitating products,China, Decorative magnets - I Love Chocolate,,,VIRCA
2010,46,1/10/0170,Slovakia,SK,Electric shock and Fire ,Sales ban ordered by the authorities.,Poland,Electrical appliances and equipment,China, Night light - Plug-In Night Light," 6732, EAN code: 5021703067324", Night light made from white PVC with pictures of Disney characters. Packed in a blister with blue background.,Disney
2010,46,3/10/0170,Estonia,EE,Chemical,Withdrawal from the market ordered by the authorities.,,Cosmetics,Russia, Balm," EAN: 4607017269992, Produced: 02.2010", Balm in 1.2 ml plastic bottle. Approximate size of bottle: 1 cm x 5 cm. The product is designed for correction of cosmetic defects of the skin.,Горный чистотел - Balm of Mount celandine (Chelidonium L.)
2010,46,1/2/0170,United Kingdom,UK,Chemical ,Voluntary withdrawal from the market by the importer.,,Toys,China, Dinosaur Egg magic, Item Number 036/251," Plastic Dinosaur, purple and green varieties, in a transparent plastic egg.",PMS
2010,46,3/5/0170,Portugal,PT,Injuries ,Voluntary corrective actions taken by the manufacturer.,Bulgaria Ireland Denmark Germany Norway Slovenia Netherlands Iceland Finland Estonia Hungary Greece Lithuania Malta Sweden,Motor vehicles,Japan, Passenger car - iQ, Model year: 2008 to 2010. , Passenger car,Toyota
2010,46,7/10/0170,Estonia,EE,Chemical ,Withdrawal from the market ordered by the authorities.,,"Clothing, textiles and fashion items",China, Women`s sandals - Sandals Wodmeng," Article No. 913134, size 40", Women's sandals packed in a cardboard box marked “Wodmeng”. On the label is the article number and size. There is also a mould-proof sachet with information “DO NOT EAT” in the box containing the sandals.,Wodmeng
2010,46,4/5/0170,Finland,FI,Strangulation ,Voluntary withdrawal from the market.,,Furniture,Finland, Roller blind,63009000," Roller blinds in various sizes (width 120, 140, 160 and 180 cm) and colour, operated by a bead chain on one side of the blind. The blind is intended to be mounted by a consumer.",Provec
2010,46,9/10/0170,Finland,FI,Electric shock ,Recall from consumers ordered by the authorities.,,Electrical appliances and equipment,China, DVD Player," DVD-H865A, Bar code: 6 417536 657006", DVD Player,Silvertec
2010,46,171,Bulgaria,BG,Fire ,Withdrawal from the market and recall from consumers ordered by the authorities.,Bulgaria Sweden,Lighters,China, Lighters - Bulgaria – King lighter,," Plastic gas disposable lighters with a torch. The products are available in various colours. They contain a large quantity of gas and are unusually long – their length is about 16 cm. They have no safety mechanism. There is a button which produces the flame but there are either no inscriptions or different inscriptions on the plastic part of the lighter (e.g.: ""Bulgaria"", ""Obzor""). There is a label with additional information about the country of origin – China, the inscriptions: King lighter and instructions for use. The products are sold without packaging. They are placed on a stand that holds 20 items.",Unknown
